日期,证券代码,证券名称,现金流量比例,股息率,回购比例
2018/12/31,2313.HK,申洲国际,0.021851767,1.6338,0.0000
2018/12/31,2314.HK,理文造纸,0.014076874,5.5723,0.0271
2018/12/31,2318.HK,中国平安,0.014430396,2.9839,0.0000
2018/12/31,2319.HK,蒙牛乳业,0.026040864,0.6066,0.0000
2018/12/31,2328.HK,中国财险,0.034014496,5.1377,0.0000
2018/12/31,2333.HK,长城汽车,-0.049585873,4.6786,0.0000
2018/12/31,2357.HK,中航科工,-0.005967764,0.7329,0.0000
2018/12/31,2380.HK,中国电力,-0.059522879,5.6517,0.0000
2018/12/31,2382.HK,舜宇光学科技,0.005754491,1.1667,0.0001
2018/12/31,2386.HK,中石化炼化工程,0.068345393,3.8239,0.0000
2018/12/31,2388.HK,中银香港,0.055105415,4.8041,0.0000
2018/12/31,2588.HK,中银航空租赁,-0.077341774,3.9991,0.0000
2018/12/31,2600.HK,中国铝业,0.020047059,0.0000,0.0000
2018/12/31,2601.HK,中国太保,0.060226399,3.8654,0.0000
2018/12/31,2607.HK,上海医药,-0.003735493,2.8973,0.0000
2018/12/31,2611.HK,国泰海通,-0.096099201,3.1189,0.0000
2018/12/31,2628.HK,中国人寿,0.059476438,2.9413,0.0000
2018/12/31,2688.HK,新奥能源,0.015034204,1.5551,0.0012
2018/12/31,2689.HK,玖龙纸业,0.030317722,8.0193,0.0000
2018/12/31,2727.HK,上海电气,-0.068088465,4.3199,0.0000
2018/12/31,2768.HK,佳源国际控股(退市),0.016572285,1.3122,0.0000
2018/12/31,2777.HK,富力地产,-0.033956145,11.2553,0.0000
2018/12/31,2799.HK,中信金融资产,0.014911708,14.7373,0.0000
2018/12/31,2858.HK,易鑫集团,-0.257679269,0.0000,0.0000
2018/12/31,2883.HK,中海油田服务,0.035947153,1.0951,0.0000
2018/12/31,2899.HK,紫金矿业,0.0415147,3.7417,0.0000
2018/12/31,3311.HK,中国建筑国际,-0.053621206,5.6270,0.0000
2018/12/31,3320.HK,华润医药,0.019343209,1.0763,0.0000
2018/12/31,3323.HK,中国建材,0.042872128,2.2772,0.0000
2018/12/31,3328.HK,交通银行,-0.002405278,5.5057,0.0000
2018/12/31,3333.HK,中国恒大(退市),-0.096249405,5.4883,0.0107
2018/12/31,3360.HK,远东宏信,-0.201833236,3.7975,0.0000
2018/12/31,3377.HK,远洋集团,-0.011006399,9.3333,0.0000
2018/12/31,3380.HK,龙光集团,0.105037168,4.1794,0.0023
2018/12/31,3383.HK,雅居乐集团,0.016603819,9.7720,0.0000
2018/12/31,3396.HK,联想控股,-0.038292716,1.6169,0.0000
2018/12/31,3606.HK,福耀玻璃,0.01204943,3.6920,0.0000
2018/12/31,3618.HK,重庆农村商业银行,-0.026751751,5.9119,0.0000
2018/12/31,3669.HK,永达汽车,-0.074711368,7.0588,0.0000
2018/12/31,3799.HK,达利食品(退市),0.017147111,3.4542,0.0000
2018/12/31,3800.HK,协鑫科技,-0.087244926,0.0000,0.0130
2018/12/31,3808.HK,中国重汽,0.084518036,5.9322,0.0000
2018/12/31,3888.HK,金山软件,0.032272449,0.9752,0.0005
2018/12/31,3898.HK,时代电气,0.015996789,1.2696,0.0000
2018/12/31,3899.HK,中集安瑞科,0.034997127,1.3356,0.0000
2018/12/31,3900.HK,绿城中国,-0.0857363,4.1338,0.0000
2018/12/31,3908.HK,中金公司,-0.124001817,1.3443,0.0000
2018/12/31,3968.HK,招商银行,-0.003724824,3.5314,0.0000
2018/12/31,3969.HK,中国通号,-0.0272594,3.3662,0.0000
2018/12/31,3988.HK,中国银行,0.022184587,6.2591,0.0000
2018/12/31,3993.HK,洛阳钼业,0.055005388,3.2465,0.0000
2018/12/31,6030.HK,中信证券,-0.10535893,3.5144,0.0000
2018/12/31,6060.HK,众安在线,-0.00920964,0.0000,0.0000
2018/12/31,6088.HK,鸿腾精密,0.000966098,1.6224,0.0000
2018/12/31,6098.HK,碧桂园服务,-1.181008261,0.0000,0.0000
2018/12/31,6158.HK,正荣地产,-0.053868679,1.9531,0.0000
2018/12/31,6808.HK,高鑫零售,0.04252372,2.0050,0.0000
2018/12/31,6818.HK,中国光大银行,-0.041166852,6.4872,0.0000
2018/12/31,6837.HK,海通证券(退市),-0.091999447,3.7461,0.0000
2018/12/31,6862.HK,海底捞,0.066293467,0.0000,0.0000
2018/12/31,6869.HK,长飞光纤光缆,0.042432918,0.0000,0.0000
2018/12/31,6881.HK,中国银河,-0.16342052,4.1147,0.0000
2018/12/31,6886.HK,华泰证券,-0.01904864,0.0000,0.0000
2018/12/31,0059.HK,天誉置业,0.04460155,3.0075,0.0000
2018/12/31,0081.HK,中国海外宏洋集团,0.035063611,1.5564,0.0000
2018/12/31,0189.HK,东岳集团,0.0191664,7.4257,0.0000
2018/12/31,0268.HK,金蝶国际,0.030720189,0.2312,0.0000
2018/12/31,0347.HK,鞍钢股份,0.049937648,5.2556,0.0000
2018/12/31,0354.HK,中国软件国际,0.009983761,0.4627,0.0000
2018/12/31,0520.HK,呷哺呷哺,0.004735173,1.5518,0.0000
2018/12/31,0535.HK,金地商置,0.068219327,4.1716,0.0000
2018/12/31,0598.HK,中国外运,-0.006983399,4.2962,0.0000
2018/12/31,0612.HK,嘉文世纪投资公司,-0.016040997,0.0000,0.0000
2018/12/31,0639.HK,首钢资源,0.110108159,10.3774,0.0000
2018/12/31,0763.HK,中兴通讯,-0.007956295,0.0000,0.0000
2018/12/31,0799.HK,IGG,0.015329616,4.5624,0.0449
2018/12/31,0819.HK,天能动力,0.120440324,5.6662,0.0000
2018/12/31,0853.HK,微创医疗,0.001683114,0.3247,0.0000
2018/12/31,0855.HK,中国水务,-0.051258714,2.7446,0.0000
2018/12/31,1211.HK,比亚迪股份,-0.015281174,0.3453,0.0000
2018/12/31,1257.HK,中国光大绿色环保,-0.121819805,1.6158,0.0000
2018/12/31,1302.HK,先健科技,0.00024841,0.0000,0.0013
2018/12/31,1317.HK,枫叶教育,0.051316482,3.7644,0.0000
2018/12/31,1448.HK,福寿园,0.038834291,1.0983,0.0000
2018/12/31,1478.HK,丘钛科技,0.080721568,2.1573,0.0000
2018/12/31,1513.HK,丽珠医药,0.032541229,10.8077,0.0000
2018/12/31,1558.HK,东阳光长江药业(退市),0.024608747,3.2589,0.0000
2018/12/31,1579.HK,颐海国际,0.030963916,0.3226,0.0000
2018/12/31,1666.HK,同仁堂科技,0.017135884,2.0303,0.0000
2018/12/31,1717.HK,澳优,-0.000736107,1.1364,0.0000
2018/12/31,1776.HK,广发证券,-0.045051575,4.5275,0.0000
2018/12/31,1778.HK,彩生活,0.005524671,3.5800,0.0000
2018/12/31,1818.HK,招金矿业,-0.013670848,0.9245,0.0000
2018/12/31,1966.HK,中骏集团控股,0.062039355,6.6667,0.0000
2018/12/31,1970.HK,IMAX CHINA,0.004211592,1.5096,0.0059
2018/12/31,2005.HK,石四药集团,0.011529763,1.2069,0.0000
2018/12/31,2039.HK,中集集团,0.020229256,4.3975,0.0000
2018/12/31,2202.HK,万科企业,0.069000816,3.9921,0.0000
2018/12/31,2233.HK,西部水泥,0.125072369,3.0094,0.0000
2018/12/31,2331.HK,李宁,0.054155058,0.0000,0.0000
2018/12/31,2338.HK,潍柴动力,0.078164326,5.3944,0.0000
2018/12/31,2343.HK,太平洋航运,-0.011390091,0.0000,0.0000
2018/12/31,2362.HK,金川国际,-0.003329664,0.0000,0.0000
2018/12/31,2666.HK,环球医疗,-0.122962399,4.0956,0.0000
2018/12/31,2669.HK,中海物业,0.069357131,1.3100,0.0000
2018/12/31,2869.HK,绿城服务,0.023679399,1.0000,0.0000
2018/12/31,2877.HK,神威药业,0.119385931,5.1445,0.0000
2018/12/31,3301.HK,融信中国,-0.112653302,0.0000,0.0000
2018/12/31,3306.HK,江南布衣,0.041913098,6.4663,0.0000
2018/12/31,3309.HK,希玛医疗,0.605955335,0.0000,0.0000
2018/12/31,3339.HK,中国龙工,0.07429604,7.8818,0.0000
2018/12/31,3883.HK,中国奥园,-0.083917712,6.2374,0.0013
2018/12/31,3933.HK,联邦制药,0.016978487,1.4736,0.0000
2018/12/31,6068.HK,光正教育,-0.014244649,2.7972,0.0000
2018/12/31,6100.HK,同道猎聘,0.61125869,0.0000,0.0000
2018/12/31,6169.HK,宇华教育,0.058224969,3.4906,0.0000
2019/12/31,0001.HK,长和,0.022849267,4.2665,0.0000
2019/12/31,0002.HK,中电控股,0.040580113,3.6874,0.0000
2019/12/31,0003.HK,香港中华煤气,0.008879872,2.2996,0.0000
2019/12/31,0004.HK,九龙仓集团,-0.06348723,3.2795,0.0000
2019/12/31,0005.HK,汇丰控股,0.000974509,6.5741,0.0000
2019/12/31,0006.HK,电能实业,0.021467911,4.9123,0.0000
2019/12/31,0008.HK,电讯盈科,-0.008482948,6.7766,0.0000
2019/12/31,0010.HK,恒隆集团,-0.104208032,4.1537,0.0000
2019/12/31,0011.HK,恒生银行,0.020687239,4.6584,0.0000
2019/12/31,0012.HK,恒基地产,0.005995796,4.7059,0.0000
2019/12/31,0014.HK,希慎兴业,0.058830901,4.7136,0.0024
2019/12/31,0016.HK,新鸿基地产,0.023724116,4.1492,0.0000
2019/12/31,0017.HK,新世界发展,-0.011404914,4.7753,0.0010
2019/12/31,0019.HK,太古股份公司A,0.049242681,4.1436,0.0000
2019/12/31,0020!2.HK,会德丰(退市),0.011761959,2.9836,0.0000
2019/12/31,0023.HK,东亚银行,-0.027617603,3.8506,0.0000
2019/12/31,0027.HK,银河娱乐,0.047548727,1.6551,0.0000
2019/12/31,0066.HK,港铁公司,0.011794628,2.6059,0.0000
2019/12/31,0069.HK,香格里拉(亚洲),0.005555822,2.7027,0.0000
2019/12/31,0083.HK,信和置业,0.138981722,4.8587,0.0000
2019/12/31,0101.HK,恒隆地产,-0.070220618,4.3860,0.0000
2019/12/31,0123.HK,越秀地产,0.082057393,5.1667,0.0000
2019/12/31,0135.HK,昆仑能源,0.073149105,3.7427,0.0000
2019/12/31,0144.HK,招商局港口,0.03906205,7.2079,0.0000
2019/12/31,0148.HK,建滔集团,0.012974944,7.2874,0.0012
2019/12/31,0151.HK,中国旺旺,0.045306533,3.6827,0.0027
2019/12/31,0152.HK,深圳国际,-0.027682744,6.1916,0.0000
2019/12/31,0165.HK,中国光大控股,0.008892614,4.5330,0.0000
2019/12/31,0168.HK,青岛啤酒股份,0.069582031,1.0315,0.0000
2019/12/31,0175.HK,吉利汽车,0.041490267,2.2966,0.0000
2019/12/31,0177.HK,江苏宁沪高速公路,0.029606469,4.8923,0.0000
2019/12/31,0200.HK,新濠国际发展,0.067197666,0.3128,0.0034
2019/12/31,0220.HK,统一企业中国,0.045431029,3.3484,0.0000
2019/12/31,0241.HK,阿里健康,0.003509358,0.0000,0.0000
2019/12/31,0257.HK,光大环境,-0.111748508,3.8400,0.0000
2019/12/31,0267.HK,中信股份,0.02125374,3.9347,0.0000
2019/12/31,0268.HK,金蝶国际,0.021295094,0.1463,0.0000
2019/12/31,0270.HK,粤海投资,0.048547778,3.2822,0.0000
2019/12/31,0285.HK,比亚迪电子,0.083833287,1.4814,0.0000
2019/12/31,0288.HK,万洲国际,0.004679143,2.4845,0.0000
2019/12/31,0291.HK,华润啤酒,0.021383694,0.3134,0.0000
2019/12/31,0293.HK,国泰航空,-0.009020149,2.6042,0.0000
2019/12/31,0303.HK,伟易达,0.010799855,6.8012,0.0000
2019/12/31,0322.HK,康师傅控股,0.07513082,3.7728,0.0000
2019/12/31,0323.HK,马鞍山钢铁股份,0.175132568,12.9509,0.0000
2019/12/31,0338.HK,上海石油化工股份,0.129349695,12.0851,0.0000
2019/12/31,0345.HK,维他奶国际,0.011541233,1.4796,0.0000
2019/12/31,0358.HK,江西铜业股份,0.0780785,2.1215,0.0000
2019/12/31,0371.HK,北控水务集团,-0.05787169,4.5178,0.0000
2019/12/31,0384.HK,中国燃气,0.005892189,1.5068,0.0000
2019/12/31,0386.HK,中国石油化工股份,0.056014003,10.2840,0.0000
2019/12/31,0388.HK,香港交易所,0.01771715,2.6522,0.0000
2019/12/31,0390.HK,中国中铁,-0.009107367,3.0297,0.0000
2019/12/31,0392.HK,北京控股,0.012987051,2.9371,0.0000
2019/12/31,0425.HK,敏实集团,-0.006904194,2.4036,0.0000
2019/12/31,0460.HK,四环医药,0.11381832,2.1505,0.0007
2019/12/31,0489.HK,东风集团股份,-0.196637742,5.4270,0.0000
2019/12/31,0493.HK,国美零售,-0.037727082,0.0000,0.0000
2019/12/31,0494.HK,利丰(退市),0.007843498,8.2353,0.0000
2019/12/31,0522.HK,ASMPT,0.030087657,2.4977,0.0000
2019/12/31,0548.HK,深圳高速公路股份,0.05589046,7.2417,0.0000
2019/12/31,0551.HK,裕元集团,-0.000306846,6.5217,0.0025
2019/12/31,0552.HK,中国通信服务,0.042585254,3.0167,0.0000
2019/12/31,0570.HK,中国中药,-0.002427274,3.0718,0.0000
2019/12/31,0576.HK,浙江沪杭甬,0.029980422,6.0101,0.0000
2019/12/31,0581.HK,中国东方集团,0.293762703,11.4551,0.0000
2019/12/31,0586.HK,海螺创业,-0.015956613,1.6176,0.0000
2019/12/31,0606!1.HK,中国粮油控股(退市),-0.051514082,1.2349,0.0000
2019/12/31,0656.HK,复星国际,0.003471891,3.2570,0.0017
2019/12/31,0659.HK,周大福创建,0.026009768,5.3114,0.0000
2019/12/31,0665.HK,海通国际(退市),-0.111402648,3.7975,0.0000
2019/12/31,0667.HK,中国东方教育,0.328801362,0.0000,0.0000
2019/12/31,0669.HK,创科实业,0.005097327,1.3847,0.0003
2019/12/31,0670.HK,中国东方航空股份,0.047888528,0.0000,0.0000
2019/12/31,0683.HK,嘉里建设,0.072716655,5.4545,0.0000
2019/12/31,0688.HK,中国海外发展,-0.013210636,2.9654,0.0000
2019/12/31,0694.HK,北京首都机场股份,0.041768267,4.0143,0.0000
2019/12/31,0696.HK,中国民航信息网络,0.014990772,1.6101,0.0000
2019/12/31,0700.HK,腾讯控股,0.016073707,0.2662,0.0004
2019/12/31,0728.HK,中国电信,0.024655683,3.8941,0.0000
2019/12/31,0753.HK,中国国航,0.083005539,1.4855,0.0000
2019/12/31,0762.HK,中国联通,0.08900683,2.1198,0.0000
2019/12/31,0772.HK,阅文集团,0.019231176,0.0000,0.0081
2019/12/31,0780.HK,同程旅行,0.073427413,0.0000,0.0000
2019/12/31,0788.HK,中国铁塔,0.032123955,0.1528,0.0000
2019/12/31,0813.HK,世茂集团,-0.003592533,3.9735,0.0000
2019/12/31,0817.HK,中国金茂,0.007313496,3.6244,0.0000
2019/12/31,0836.HK,华润电力,0.006204025,2.9982,0.0000
2019/12/31,0839.HK,中教控股,0.043798623,0.8824,0.0000
2019/12/31,0857.HK,中国石油股份,0.04145144,5.2251,0.0000
2019/12/31,0867.HK,康哲药业,0.087496608,3.0660,0.0000
2019/12/31,0868.HK,信义玻璃,0.053980603,5.0388,0.0007
2019/12/31,0874.HK,白云山,0.080486662,1.8143,0.0000
2019/12/31,0880.HK,澳博控股,-0.036678716,3.2694,0.0000
2019/12/31,0881.HK,中升控股,-0.003609729,1.1599,0.0000
2019/12/31,0883.HK,中国海洋石油,0.092996052,5.4012,0.0000
2019/12/31,0884.HK,旭辉控股集团,-0.015982189,4.5524,0.0000
2019/12/31,0902.HK,华能国际电力股份,0.021880204,2.8853,0.0000
2019/12/31,0914.HK,海螺水泥,0.136762008,3.3857,0.0000
2019/12/31,0916.HK,龙源电力,0.042606315,2.2779,0.0000
2019/12/31,0939.HK,建设银行,0.030165122,5.1854,0.0000
2019/12/31,0941.HK,中国移动,0.005589566,4.9115,0.0000
2019/12/31,0958.HK,华能新能源(退市),0.046754825,1.6531,0.0000
2019/12/31,0960.HK,龙湖集团,0.003460481,3.0926,0.0000
2019/12/31,0966.HK,中国太平,0.0816302,0.5176,0.0000
2019/12/31,0968.HK,信义光能,-0.023299193,2.2061,0.0000
2019/12/31,0981.HK,中芯国际,-0.027017476,0.0000,0.0000
2019/12/31,0992.HK,联想集团,0.008966986,5.3155,0.0000
2019/12/31,0998.HK,中信银行,0.018730597,5.6032,0.0000
2019/12/31,1030.HK,新城发展,-0.00071887,4.4246,0.0000
2019/12/31,1038.HK,长江基建集团,0.018501176,4.3823,0.0000
2019/12/31,1044.HK,恒安国际,0.037767955,4.5988,0.0030
2019/12/31,1055.HK,中国南方航空股份,-0.039348958,1.0878,0.0000
2019/12/31,1060.HK,大麦娱乐,-0.04123764,0.0000,0.0000
2019/12/31,1066.HK,威高股份,0.04230311,1.2206,0.0000
2019/12/31,1071.HK,华电国际电力股份,-0.029856112,2.5338,0.0000
2019/12/31,1088.HK,中国神华,0.145626042,6.3277,0.0000
2019/12/31,1093.HK,石药集团,0.025656452,0.9688,0.0000
2019/12/31,1099.HK,国药控股,0.001109596,2.3649,0.0000
2019/12/31,1109.HK,华润置地,0.040711165,3.2010,0.0000
2019/12/31,1112.HK,H&H国际控股,0.043992323,1.4884,0.0000
2019/12/31,1113.HK,长实集团,0.030683692,3.3778,0.0000
2019/12/31,1114.HK,华晨中国,-0.088125368,1.3614,0.0000
2019/12/31,1128.HK,永利澳门,0.06887499,6.2500,0.0000
2019/12/31,1169.HK,海尔电器(退市),0.036272036,1.5606,0.0006
2019/12/31,1171.HK,兖矿能源,0.065796882,8.7800,0.0000
2019/12/31,1177.HK,中国生物制药,0.047771164,0.7339,0.0003
2019/12/31,1186.HK,中国铁建,-0.036952481,2.7972,0.0000
2019/12/31,1193.HK,华润燃气,0.024087509,1.7991,0.0000
2019/12/31,1208.HK,五矿资源,0.037787695,0.0000,0.0000
2019/12/31,1233.HK,时代中国控股,-0.007957743,5.0444,0.0000
2019/12/31,1288.HK,农业银行,0.004624228,5.7682,0.0000
2019/12/31,1299.HK,友邦保险,0.001850476,1.5098,0.0000
2019/12/31,1313.HK,华润建材科技,0.167363945,5.5242,0.0000
2019/12/31,1316.HK,耐世特,0.010810152,3.4292,0.0000
2019/12/31,1336.HK,新华保险,0.007882637,2.6168,0.0000
2019/12/31,1339.HK,中国人民保险集团,-0.024272496,1.6031,0.0000
2019/12/31,1347.HK,华虹半导体,0.002446759,1.7494,0.0000
2019/12/31,1357.HK,美图公司,-0.220125854,0.0000,0.0041
2019/12/31,1359.HK,中国信达,-0.022928394,6.1108,0.0000
2019/12/31,1378.HK,中国宏桥,0.036085393,5.1064,0.0136
2019/12/31,1398.HK,工商银行,0.028132435,4.7462,0.0000
2019/12/31,1530.HK,三生制药,0.023983724,0.0000,0.0014
2019/12/31,1548.HK,金斯瑞生物科技,0.011186336,0.0000,0.0000
2019/12/31,1579.HK,颐海国际,0.001739827,0.3803,0.0000
2019/12/31,1628.HK,禹洲集团,0.03790496,7.3427,0.0000
2019/12/31,1638.HK,佳兆业集团,0.053049344,3.2258,0.0000
2019/12/31,1658.HK,邮储银行,0.022182651,4.1509,0.0000
2019/12/31,1717.HK,澳优,0.01072084,1.3369,0.0012
2019/12/31,1728.HK,正通汽车,-0.044813672,8.6331,0.0000
2019/12/31,1766.HK,中国中车,0.024614273,3.0021,0.0000
2019/12/31,1787.HK,山东黄金,-0.012476411,0.6138,0.0000
2019/12/31,1800.HK,中国交通建设,-0.041242561,4.1265,0.0000
2019/12/31,1810.HK,小米集团-W,-0.015501036,0.0000,0.0130
2019/12/31,1813.HK,合景泰富集团,-0.023994772,5.8525,0.0000
2019/12/31,1816.HK,中广核电力,0.035875755,4.0510,0.0000
2019/12/31,1833.HK,平安好医生,-0.041872583,0.0000,0.0000
2019/12/31,1876.HK,百威亚太,0.266715831,0.0000,0.0000
2019/12/31,1882.HK,海天国际,0.033455222,2.3305,0.0000
2019/12/31,1888.HK,建滔积层板,0.094178467,5.4348,0.0000
2019/12/31,1896.HK,猫眼娱乐,-0.621426709,0.0000,0.0000
2019/12/31,1918.HK,融创中国,0.05651764,2.0236,0.0000
2019/12/31,1928.HK,金沙中国有限公司,0.008921209,4.7779,0.0000
2019/12/31,1929.HK,周大福,0.072054947,8.7248,0.0000
2019/12/31,1951.HK,锦欣生殖,0.384046307,0.0000,0.0000
2019/12/31,1958.HK,北京汽车,0.129321143,4.8824,0.0000
2019/12/31,1972.HK,太古地产,0.04354498,3.2495,0.0000
2019/12/31,1988.HK,民生银行,-0.074886201,6.6800,0.0000
2019/12/31,1997.HK,九龙仓置业,0.048339372,4.4164,0.0000
2019/12/31,1999.HK,敏华控股,-0.062913402,2.1622,0.0030
2019/12/31,2005.HK,石四药集团,0.020414391,1.4263,0.0005
2019/12/31,2007.HK,碧桂园,0.017935882,4.4639,0.0015
2019/12/31,2009.HK,金隅集团,-0.037123263,2.6598,0.0000
2019/12/31,2018.HK,瑞声科技,0.042659746,2.1029,0.0056
2019/12/31,2020.HK,安踏体育,0.036538006,1.1183,0.0000
2019/12/31,2128.HK,中国联塑,0.114713287,3.0030,0.0000
2019/12/31,2186.HK,绿叶制药,-0.055814638,1.9863,0.0003
2019/12/31,2196.HK,复星医药,-0.002533481,1.5319,0.0000
2019/12/31,2238.HK,广汽集团,-0.114592002,4.4602,0.0000
2019/12/31,2269.HK,药明生物,-0.018183628,0.0000,0.0000
2019/12/31,2282.HK,美高梅中国,-0.010226631,0.7704,0.0001
2019/12/31,2313.HK,申洲国际,0.016225128,1.5364,0.0000
2019/12/31,2314.HK,理文造纸,0.082176289,5.9322,0.0039
2019/12/31,2318.HK,中国平安,0.026273305,2.1621,0.0000
2019/12/31,2319.HK,蒙牛乳业,0.022756042,0.6540,0.0000
2019/12/31,2328.HK,中国财险,0.010302023,3.2915,0.0000
2019/12/31,2331.HK,李宁,0.060706004,0.4273,0.0000
2019/12/31,2333.HK,长城汽车,0.139447201,5.7534,0.0000
2019/12/31,2357.HK,中航科工,-0.017462225,0.9820,0.0000
2019/12/31,2359.HK,药明康德,-0.009223524,0.6828,0.0000
2019/12/31,2380.HK,中国电力,-0.068997139,7.7365,0.0000
2019/12/31,2382.HK,舜宇光学科技,0.010844201,0.4907,0.0000
2019/12/31,2386.HK,中石化炼化工程,0.103919724,5.5187,0.0000
2019/12/31,2388.HK,中银香港,0.10416369,5.4270,0.0000
2019/12/31,2588.HK,中银航空租赁,-0.044782779,3.0921,0.0000
2019/12/31,2600.HK,中国铝业,0.040664764,0.0000,0.0000
2019/12/31,2601.HK,中国太保,0.061056559,3.7069,0.0000
2019/12/31,2607.HK,上海医药,-0.003180639,3.0790,0.0000
2019/12/31,2611.HK,国泰海通,0.189951454,2.2661,0.0000
2019/12/31,2628.HK,中国人寿,0.038203577,0.8410,0.0000
2019/12/31,2688.HK,新奥能源,0.017232213,1.3975,0.0000
2019/12/31,2689.HK,玖龙纸业,0.038830961,3.9037,0.0000
2019/12/31,2768.HK,佳源国际控股(退市),0.042083549,6.8852,0.0000
2019/12/31,2772.HK,中梁控股,0.05442963,0.0000,0.0000
2019/12/31,2777.HK,富力地产,-0.03874649,9.7545,0.0000
2019/12/31,2799.HK,中信金融资产,-0.022410254,1.1201,0.0000
2019/12/31,2869.HK,绿城服务,0.027515277,0.8813,0.0000
2019/12/31,2883.HK,中海油田服务,0.024943265,0.6518,0.0000
2019/12/31,2899.HK,紫金矿业,0.019537687,2.9334,0.0000
2019/12/31,3301.HK,融信中国,0.10344106,3.3859,0.0058
2019/12/31,3311.HK,中国建筑国际,-0.025656529,3.8136,0.0000
2019/12/31,3320.HK,华润医药,0.038387241,1.7981,0.0000
2019/12/31,3323.HK,中国建材,0.093791821,2.3543,0.0000
2019/12/31,3328.HK,交通银行,0.011181839,6.1657,0.0000
2019/12/31,3333.HK,中国恒大(退市),0.025377746,7.3056,0.0000
2019/12/31,3360.HK,远东宏信,-0.073277908,4.1096,0.0000
2019/12/31,3377.HK,远洋集团,-0.006525324,6.8051,0.0000
2019/12/31,3380.HK,龙光集团,0.028452413,5.7339,0.0030
2019/12/31,3383.HK,雅居乐集团,0.008352124,8.5324,0.0000
2019/12/31,3606.HK,福耀玻璃,0.026272248,5.5517,0.0000
2019/12/31,3618.HK,重庆农村商业银行,-0.101971713,5.8664,0.0000
2019/12/31,3669.HK,永达汽车,-0.001991576,3.6046,0.0000
2019/12/31,3690.HK,美团-W,-0.044376773,0.0000,0.0000
2019/12/31,3692.HK,翰森制药,0.334229357,0.0000,0.0000
2019/12/31,3799.HK,达利食品(退市),0.050888871,2.7730,0.0000
2019/12/31,3800.HK,协鑫科技,-0.049999473,0.0000,0.0000
2019/12/31,3808.HK,中国重汽,0.053034508,3.8508,0.0000
2019/12/31,3883.HK,中国奥园,0.058207865,3.3071,0.0000
2019/12/31,3888.HK,金山软件,-0.036040507,0.0000,0.0000
2019/12/31,3898.HK,时代电气,0.05557845,1.8126,0.0000
2019/12/31,3900.HK,绿城中国,-0.096631969,2.7321,0.0000
2019/12/31,3908.HK,中金公司,-0.025806621,1.2121,0.0000
